,summary,Hazard,Impacts,Causes,Adaptation,Mitigation,word
camel mission,3.2679621399739056,-0.05330590798203649,-0.02000281931842355,0.032801639079859085,0.06644827607831191,0.011067136736607041,camel mission
Landslides,38.40992152274906,0.03606822395591981,0.06778484104995496,0.023195765238307,-0.1715310262783873,-0.029079746233888978,Landslides
mission landslides,3.2887403727025273,-0.05321128918931897,-0.01973724540706956,0.032110819052928743,0.06597396343235858,0.011502045822984582,mission landslides
landslides darjeeling,6.548335974721814,-0.04153308869277518,0.0032645577747329496,-0.027882667426907655,0.020950583067805232,0.045495229046013115,landslides darjeeling
darjeeling and,3.291127028875698,-0.0532004335273329,-0.019706928474915404,0.03203195217424868,0.06591975825944602,0.011551633386344904,darjeeling and
and mission,3.2679621399739056,-0.05330590798203649,-0.02000281931842355,0.032801639079859085,0.06644827607831191,0.011067136736607041,and mission
Sudarshan,3.392689624849891,-0.05274101140513207,-0.018451377260117925,0.028764808803160898,0.0636641168830935,0.013594421894938811,Sudarshan
mission sudarshan,3.392689624849891,-0.05274101140513207,-0.018451377260117925,0.028764808803160898,0.0636641168830935,0.013594421894938811,mission sudarshan
Chakra,3.4255769984966733,-0.05259336116542569,-0.018058725087867017,0.02774270848344448,0.06295434541603663,0.014228909361858052,Chakra
sudarshan chakra,3.4255769984966733,-0.05259336116542569,-0.018058725087867017,0.02774270848344448,0.06295434541603663,0.014228909361858052,sudarshan chakra
Why,5.96169753428148,0.15743416505921284,-0.027277116181256198,-0.024125311163517998,0.03789380563760771,-0.1844446985943837,Why
chakra why,3.450344367268703,-0.052482545925792094,-0.01776731093781893,0.026984033927532906,0.062426219376450084,0.01469845823185399,chakra why
why the,3.733103672604973,0.15057226826433542,-0.08860850765210528,-0.044961696185356476,-0.009278189436683109,-0.05595662489449659,why the
Centre,11.933497158598712,-0.0015867121893206508,0.09844867839022564,-0.0901962050810684,-0.07196290598643558,-0.0033693527812134524,Centre
the centre,6.483120833635027,-0.047473091955620945,0.02105298722576918,-0.03243890805904531,0.01619418677685139,0.03927452246481295,the centre
plan,6.541213703701475,0.3293033728973749,-0.3656653468296778,0.08579439924468123,0.15714621227642625,-0.3276517581061322,plan
centre plan,3.5306849530845916,-0.05212541036535503,-0.01684642867333823,0.024586035092911553,0.060749661280856446,0.016174684222172896,centre plan
launch,4.595972712287817,-0.04777224992647098,-0.007290395628595679,-0.00033188127361289934,0.04262912437411253,0.030804484227206726,launch
plan launch,3.567626854989173,-0.051962426701281365,-0.01643503112975665,0.02351448944246406,0.05999688183105655,0.01683045038130174,plan launch
launch the,3.476730278958963,-0.05236485612081181,-0.017460813275202592,0.026185998191546052,0.0618695049402195,0.015191069482406226,launch the
the national,43.737524188912616,0.005151102485537372,0.056522756203809886,-0.13741611704922507,-0.06481620283380245,0.05931261069934446,the national
Sustainability,3.7141130757960052,-0.051324155642165775,-0.01487322568195836,0.01944523049514907,0.057117462698050195,0.019298906626426502,Sustainability
camel sustainability,3.7141130757960052,-0.051324155642165775,-0.01487322568195836,0.01944523049514907,0.057117462698050195,0.019298906626426502,camel sustainability
Initiative,3.8246178413651837,-0.050851449547386705,-0.01376304920277071,0.016551563640514078,0.05504957470651735,0.021033196722117318,Initiative
sustainability initiative,3.8246178413651837,-0.050851449547386705,-0.01376304920277071,0.016551563640514078,0.05504957470651735,0.021033196722117318,sustainability initiative
NCSI,3.933766483354178,-0.0503921981933315,-0.012718744897660913,0.013828863106601762,0.05308808930628872,0.022649065083183113,NCSI
initiative ncsi,3.933766483354178,-0.0503921981933315,-0.012718744897660913,0.013828863106601762,0.05308808930628872,0.022649065083183113,initiative ncsi
important,9.087201729899595,0.17095800999178137,-0.14802682180214902,0.013972892884003045,0.043085154461346094,-0.10450501251240273,important
ncsi important,3.9976851300419933,-0.05012683958345259,-0.012129650387309414,0.01229270570429218,0.051974554511851116,0.02355392331711111,ncsi important
important for,4.122810998195255,-0.049615106594842556,-0.011021144953260696,0.00940162973476156,0.04986523686066049,0.025243552549124713,important for
your,7.635438347119478,0.2734798159988989,-0.03303025285187172,-0.03362706555966608,-0.14316120882428413,-0.2288109809900115,your
for your,4.181085756004594,-0.04938027856263926,-0.010523931922733019,0.008104677286129873,0.048913134125192353,0.025995877942558043,for your
your upsc,3.216100086061788,-0.05354289855468912,-0.020678772481936936,0.03455955634377405,0.06765132961260405,0.009955931134130297,your upsc
exam,4.3550323368241415,-0.048692537844598066,-0.009106137052460248,0.004405924524977864,0.04617763032990271,0.028122224618827577,exam
upsc exam,4.3550323368241415,-0.048692537844598066,-0.009106137052460248,0.004405924524977864,0.04617763032990271,0.028122224618827577,upsc exam
What,18.356406706944007,0.04231802862619469,-0.0045562105937717885,-0.07620570975243919,-0.05782104063983539,0.04227753653649305,What
significance,4.615857017672311,-0.047697952854443,-0.0071475436477623855,-0.0007046579437475371,0.042347767114634456,0.031013558876148605,significance
what significance,4.615857017672311,-0.047697952854443,-0.0071475436477623855,-0.0007046579437475371,0.042347767114634456,0.031013558876148605,what significance
topics,5.274628809127903,-0.045372363508374244,-0.0029184992770741507,-0.011741934921686865,0.03387115613580562,0.037074583441310406,topics
significance topics,5.274628809127903,-0.045372363508374244,-0.0029184992770741507,-0.011741934921686865,0.03387115613580562,0.037074583441310406,significance topics
such,9.391480753089166,0.01878283701863069,-0.026978610766680153,-0.040517844958385646,0.025298252135081155,0.017409467996143527,such
topics such,5.824105710764441,-0.043619095069751125,9.294118449630547e-06,-0.01938424510107919,0.027832362079148378,0.04112623516155197,topics such
such the,8.737925912282906,0.015041607918403628,-0.006612320636598789,-0.062367083968661544,-0.010717248247990434,0.037507910384303435,such the
the landslides,8.93627770182414,-0.03603304080597908,0.010983038026091522,-0.0480504636176497,0.003917753516942608,0.055312381900156526,the landslides
Sir,7.075711588800626,0.08714681125665935,-0.0390799407865305,-0.07351700753758021,-0.024262836590368146,0.0034373665142025224,Sir
darjeeling sir,4.924108540281709,-0.04657755058707245,-0.0050545741826012545,-0.006166747984957609,0.038188508801694186,0.03404420322317417,darjeeling sir
Creek,4.772616148211821,-0.04712088424448143,-0.0060556320832862226,-0.0035541651170133623,0.040186542705786976,0.03260226380560541,Creek
sir creek,4.772616148211821,-0.04712088424448143,-0.0060556320832862226,-0.0035541651170133623,0.040186542705786976,0.03260226380560541,sir creek
creek and,8.301019531100758,-0.037325941114724884,0.009259839616432541,-0.043544187223841256,0.007807893057928392,0.0531836281147699,creek and
and india,4.462149462931917,-0.048278801473306904,-0.008278926336988835,0.0022475935839753043,0.044567360578129746,0.029349900905401034,and india
SMR,4.297903041144057,-0.04891623650069163,-0.0095612459606037,0.005593291700416187,0.047059064265851776,0.02744272349853822,SMR
india smr,4.297903041144057,-0.04891623650069163,-0.0095612459606037,0.005593291700416187,0.047059064265851776,0.02744272349853822,india smr
ambitions,4.679749832422111,-0.15056212546575282,-0.11149865350999003,0.34148354791531466,0.08877361555785411,-0.07477762910306267,ambitions
smr ambition+s,4.228608389476311,-0.04919042456664038,-0.010126952610877475,0.007069107728357886,0.0481502848958372,0.026594071796049862,smr ambition+s
have,198.09963468677356,0.03594820969810402,0.039949418794597215,-0.040038262689613316,-0.12288201023121066,0.017817811118882684,have
ambition+s have,4.082451763667189,-0.049779045450156545,-0.011372453664964864,0.010317934859750692,0.05053570993253421,0.024709920547449308,ambition+s have
have for,4.020682902859024,-0.05003201603858199,-0.011921564297983949,0.011750044707925952,0.051579993743466,0.023872397067870928,have for
both,14.3025131611812,-0.01864612904000163,0.010643269027065048,-0.0829671086668196,0.007875652830964367,0.05664475416457482,both
for both,5.429607397819218,-0.04486165294893121,-0.002045191886059594,-0.014021410861338431,0.032084676268259206,0.03829538633782064,for both
both the,7.1480962654489515,-0.03997293756083705,0.005566058411952866,-0.033892751777041985,0.0159773336163886,0.048500190482137294,both the
Preliminary,5.387148209631515,-0.04500026399722755,-0.002280458648274477,-0.013407319014544748,0.03256717959318556,0.037967536305837005,Preliminary
the preliminary,3.8855802797363497,-0.050593997992835135,-0.013173647473163623,0.015014961450016817,0.05394447615939907,0.02194704012705854,the preliminary
preliminary and,8.301019531100758,-0.037325941114724884,0.009259839616432541,-0.043544187223841256,0.007807893057928392,0.0531836281147699,preliminary and
Main,6.183609199071974,0.03191395140747733,-0.023306440003541738,-0.04634873290049739,0.0013885837696049903,0.01817140093292046,Main
and main,3.75545003155524,-0.05114642707487214,-0.014451421822465947,0.018345902998656627,0.05633386912722688,0.019959836495826562,and main
main preliminary,3.8855802797363497,-0.050593997992835135,-0.013173647473163623,0.015014961450016817,0.05394447615939907,0.02194704012705854,main preliminary
Examination,5.045484335914831,-0.07092795174831192,-0.029404975343840848,0.12050567188000917,0.013838107640454728,0.009693802061934757,Examination
preliminary examination,3.635102482462296,-0.05166680724251189,-0.01570221120593287,0.021605385776136795,0.05865010399081011,0.01799284098600689,preliminary examination
Current,3.567626854989173,-0.051962426701281365,-0.01643503112975665,0.02351448944246406,0.05999688183105655,0.01683045038130174,Current
examination current,3.567626854989173,-0.051962426701281365,-0.01643503112975665,0.02351448944246406,0.05999688183105655,0.01683045038130174,examination current
events,13.351348033912052,0.34921527874066527,-0.3315069017403881,0.08600564295975156,0.10552628435161493,-0.3535262815029526,events
current events,3.5306849530845916,-0.05212541036535503,-0.01684642867333823,0.024586035092911553,0.060749661280856446,0.016174684222172896,current events
national,15.95304900144397,0.14512813074413103,0.08247766638017746,-0.1562369181010967,-0.09179674593230806,-0.1137519545406643,national
events national,3.488579098963709,-0.052312131717259805,-0.017324483812234556,0.02583100398117888,0.061621465402701574,0.015409772378076085,events national
national and,8.301019531100758,-0.037325941114724884,0.009259839616432541,-0.043544187223841256,0.007807893057928392,0.0531836281147699,national and
international,9.73188023704601,-0.054523215585497053,-0.0071649029207293945,0.05705914973193421,-0.019104615804212383,0.03748646102927903,international
and international,5.818676497686559,-0.04363565806217699,-1.7479926302859828e-05,-0.019314353798854707,0.027888228300221883,0.04108971246584138,and international
importance,3.392689624849891,-0.05274101140513207,-0.018451377260117925,0.028764808803160898,0.0636641168830935,0.013594421894938811,importance
international importance,3.392689624849891,-0.05274101140513207,-0.018451377260117925,0.028764808803160898,0.0636641168830935,0.013594421894938811,international importance
Mains,3.3509168624638543,-0.052929357637695885,-0.018959757035731595,0.030087908802910276,0.06457998489136356,0.012769839696250805,Mains
importance main+s,3.3509168624638543,-0.052929357637695885,-0.018959757035731595,0.030087908802910276,0.06457998489136356,0.012769839696250805,importance main+s
main+s examination,3.635102482462296,-0.05166680724251189,-0.01570221120593287,0.021605385776136795,0.05865010399081011,0.01799284098600689,main+s examination
General,8.051687881616475,-0.03786340998628392,0.008528874626726015,-0.04163350542159154,0.009442900246564996,0.05227005198506676,General
examination general,3.300837991149965,-0.053156290506838184,-0.0195839683109814,0.03171207066236332,0.06569978650032218,0.011752625593171966,examination general
Studies-II,3.2816760550651947,-0.053243436381202484,-0.019827206996794036,0.03234483983729761,0.06613473858075168,0.01135482866558949,Studies-II
general studies-ii,3.2816760550651947,-0.053243436381202484,-0.019827206996794036,0.03234483983729761,0.06613473858075168,0.01135482866558949,general studies-ii
Government,11.477271983252058,0.17393856808449112,-0.07686259714095436,-0.14861578986490545,-0.010323833775196417,-0.03180964399075595,Government
studies-ii government,3.2547716536012583,-0.05336607411905026,-0.02017294987390849,0.03324414312369854,0.06675163808470588,0.010788031887074815,studies-ii government
policies,6.46122951376697,-0.10401614581741996,-0.05993660118075202,0.2697542756071383,-0.035859445095114996,-0.018389322306710087,policies
government policies,3.231841934771158,-0.053470843533557334,-0.020471589240841716,0.03402080688985671,0.06728322465868485,0.01029716933557004,government policies
policies and,8.301019531100758,-0.037325941114724884,0.009259839616432541,-0.043544187223841256,0.007807893057928392,0.0531836281147699,policies and
interventions,4.410586713221528,-0.04847703640492984,-0.008672969923989101,0.0032757434056546186,0.045335734510677954,0.02876628433226275,interventions
and intervention+s,3.2066299966624756,-0.05358629471026625,-0.020804270629530143,0.03488586874483943,0.06787403085505103,0.009748953207407792,and intervention+s
intervention+s for,4.020682902859024,-0.05003201603858199,-0.011921564297983949,0.011750044707925952,0.051579993743466,0.023872397067870928,intervention+s for
development,9.91962956753112,-0.05056175697057711,-0.0030934379570032164,-0.06931141719340242,0.0901507408657919,0.04166133307825796,development
for development,5.5889961283254825,-0.04434992158690808,-0.0011874980061276285,-0.01626020166684752,0.030317936702276463,0.03948418537310893,for development
